,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type_x,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,property_type,room_type_y,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,LSOA11CD
602,33763876,Bed and breakfast in City of Bristol · ★4.28 · 1 bedroom · 2 beds · 1 private bath,254524614,The Washington,,Clifton Down,51.45851,-2.60898,Private room,92.0,1,58,2023-11-24,1.2,6,341,30,,Private room in bed and breakfast,Private room,3,,1 private bath,,2.0,[],E01014554
603,33764113,Bed and breakfast in City of Bristol · ★3.67 · 1 bedroom · 1 bed · 1 private bath,254524614,The Washington,,Clifton Down,51.46019,-2.61104,Private room,90.0,1,3,2023-06-19,0.11,6,353,1,,Private room in bed and breakfast,Private room,2,,1 private bath,,1.0,[],E01014551
604,33764190,Bed and breakfast in City of Bristol · ★4.23 · 1 bedroom · 1 bed · 1 private bath,254524614,The Washington,,Clifton Down,51.45847,-2.611,Private room,80.0,1,39,2023-12-18,1.68,6,358,29,,Private room in bed and breakfast,Private room,2,,1 private bath,,1.0,[],E01014551
605,33764271,Bed and breakfast in City of Bristol · ★4.25 · 1 bedroom · 2 beds · 1 private bath,254524614,The Washington,,Clifton Down,51.4584,-2.61132,Private room,80.0,1,56,2023-12-11,1.88,6,359,20,,Private room in bed and breakfast,Private room,2,,1 private bath,,2.0,[],E01014551
606,33764353,Bed and breakfast in City of Bristol · ★4.27 · 1 bedroom · 1 bed · 1 private bath,254524614,The Washington,,Clifton Down,51.45855,-2.61085,Private room,57.0,1,48,2023-11-13,1.65,6,361,31,,Private room in bed and breakfast,Private room,1,,1 private bath,,1.0,[],E01014551
607,33764428,Bed and breakfast in City of Bristol · ★4.28 · 1 bedroom · 1 bed · 1 shared bath,254524614,The Washington,,Clifton Down,51.45801,-2.61115,Private room,51.0,1,88,2023-12-19,3.22,6,359,50,,Private room in bed and breakfast,Private room,1,,1 shared bath,,1.0,[],E01014551
608,33867929,Rental unit in Clifton · ★5.0 · 1 bedroom · 1 bed · 1.5 shared baths,25952784,Rachel,,Clifton,51.45528,-2.61642,Private room,65.0,4,41,2023-12-08,0.72,1,34,12,,Private room in rental unit,Private room,1,,1.5 shared baths,,1.0,[],E01014546
609,33907148,Home in Winterbourne · ★4.87 · 1 bedroom · 1 bed · 1 shared bath,234694654,Barry,,Frome Vale,51.49246,-2.52059,Private room,70.0,1,15,2023-09-15,0.28,2,356,4,,Private room in home,Private room,2,,1 shared bath,,1.0,[],E01014586
610,34006701,Home in City of Bristol · ★5.0 · 1 bedroom · 1 bed · 1 bath,28491567,Daniel,,Ashley,51.46883,-2.57568,Entire home/apt,,3,4,2021-07-25,0.08,1,0,0,,Entire home,Entire home/apt,2,,1 bath,,1.0,[],E01014486
611,34008302,Home in Winterbourne · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,234694654,Barry,,Frome Vale,51.49229,-2.52103,Private room,45.0,1,21,2023-10-19,0.41,2,163,1,,Private room in home,Private room,1,,1 shared bath,,1.0,[],E01014586
612,34047417,Bed and breakfast in City of Bristol · ★4.97 · 1 bedroom · 1 bed · 1 private bath,109506458,Amy,,Eastville,51.47785,-2.53993,Private room,50.0,2,37,2022-10-31,0.66,2,263,0,,Private room in bed and breakfast,Private room,2,,1 private bath,,1.0,[],E01014571
613,34057880,Home in City of Bristol · ★4.74 · 7 bedrooms · 14 beds · 3 baths,164934575,Luke,,Clifton Down,51.46696,-2.60869,Entire home/apt,789.0,2,78,2023-12-10,1.42,14,112,20,,Entire home,Entire home/apt,16,,3 baths,,14.0,[],E01014560
614,34168114,Serviced apartment in City of Bristol · ★4.79 · 1 bedroom · 1 bed · 1 bath,60611927,Marianna,,Central,51.45355,-2.5882,Entire home/apt,159.0,1,14,2023-10-29,0.25,3,150,5,,Entire serviced apartment,Entire home/apt,2,,1 bath,,1.0,[],E01014540
615,34221336,Townhouse in City of Bristol · ★4.99 · Studio · 1 private bath,40471345,Sally,,Southville,51.43946,-2.61229,Private room,90.0,2,85,2023-11-28,1.57,1,72,10,,Private room in townhouse,Private room,4,,1 private bath,,,[],E01014504
616,34242088,Rental unit in City of Bristol · ★4.85 · 2 bedrooms · 2 beds · 2 baths,31202667,Sue,,Clifton,51.45661,-2.61726,Entire home/apt,102.0,2,270,2023-12-17,5.06,1,0,63,,Entire rental unit,Entire home/apt,4,,2 baths,,2.0,[],E01014545
617,34375869,Condo in City of Bristol · ★4.98 · 2 bedrooms · 4 beds · 1 bath,60695590,Zoe,,Windmill Hill,51.44212,-2.57952,Entire home/apt,150.0,4,57,2023-12-17,3.64,1,192,38,,Entire condo,Entire home/apt,6,,1 bath,,4.0,[],E01014730
618,34477631,Home in City of Bristol · ★4.88 · 1 bedroom · 1 bed · 1 shared bath,260249073,Nita,,Filwood,51.42846,-2.59216,Private room,37.0,1,232,2023-12-10,4.18,1,112,55,,Private room in home,Private room,2,,1 shared bath,,1.0,[],E01014584
619,34505914,Home in City of Bristol · ★4.98 · 1 bedroom · 1 bed · 1.5 shared baths,260432780,Caroline,,St George West,51.45924,-2.54136,Private room,30.0,1,123,2023-12-18,2.21,1,74,38,,Private room in home,Private room,1,,1.5 shared baths,,1.0,[],E01014683
620,34566626,Serviced apartment in City of Bristol · ★4.50 · 2 bedrooms · 4 beds · 2 baths,125651447,Your Apartment,,Cotham,51.46272,-2.60197,Entire home/apt,188.0,1,6,2022-04-12,0.12,57,352,0,,Entire serviced apartment,Entire home/apt,6,,2 baths,,4.0,[],E01014557
621,34573443,Home in City of Bristol · ★4.90 · 1 bedroom · 1 bed · 1 shared bath,13236513,Errol,,Easton,51.46493,-2.56213,Private room,43.0,2,77,2023-10-31,3.19,2,114,23,,Private room in home,Private room,2,,1 shared bath,,1.0,[],E01014568
622,34584604,Rental unit in Bristol · ★4.60 · 2 bedrooms · 4 beds · 2 baths,125651447,Your Apartment,,Cotham,51.46292,-2.60121,Entire home/apt,284.0,1,5,2023-04-06,0.09,57,358,1,,Entire rental unit,Entire home/apt,6,,2 baths,,4.0,[],E01014557
623,34584845,Rental unit in City of Bristol · ★4.50 · 2 bedrooms · 3 beds · 2 baths,125651447,Your Apartment,,Cotham,51.46277,-2.60039,Entire home/apt,285.0,1,20,2023-11-26,0.37,57,328,9,,Entire rental unit,Entire home/apt,6,,2 baths,,3.0,[],E01014557
624,34584887,Rental unit in City of Bristol · ★4.25 · 2 bedrooms · 3 beds · 2 baths,125651447,Your Apartment,,Cotham,51.462,-2.60195,Entire home/apt,247.0,1,8,2023-06-04,0.14,57,206,3,,Entire rental unit,Entire home/apt,6,,2 baths,,3.0,[],E01014538
625,34602703,Rental unit in City of Bristol · ★4.51 · 1 bedroom · 1 bed · 1 bath,2908382,GregandClare,,Cotham,51.46486,-2.5921,Entire home/apt,79.0,3,69,2023-12-01,1.28,4,0,20,,Entire rental unit,Entire home/apt,2,,1 bath,,1.0,[],E01033367
626,34697506,Rental unit in City of Bristol · ★4.87 · 1 bedroom · 1 bed · 1 bath,102749733,Carlos And Vittoria,,Bishopston & Ashley Down,51.48,-2.58541,Entire home/apt,110.0,2,90,2023-11-26,1.61,1,360,12,,Entire rental unit,Entire home/apt,2,,1 bath,,1.0,[],E01014508
627,34708584,Home in City of Bristol · ★4.88 · 1 bedroom · 2 beds · 2 shared baths,261770998,Sheida,,Horfield,51.49402,-2.57867,Private room,59.0,2,49,2023-12-01,0.94,1,173,10,,Private room in home,Private room,2,,2 shared baths,,2.0,[],E01014634
628,34958631,Rental unit in City of Bristol · ★4.36 · 1 bedroom · 1 bed · 1 bath,46399716,Charles,,Central,51.45359,-2.59615,Entire home/apt,,5,88,2022-06-04,1.6,2,0,0,,Entire rental unit,Entire home/apt,2,,1 bath,,1.0,[],E01014540
629,34960416,Rental unit in City of Bristol · ★4.83 · 1 bedroom · 1 bed · 1 shared bath,263414949,Damien,,Cotham,51.46643,-2.60086,Private room,,1,40,2022-09-05,0.72,1,0,0,,Private room in rental unit,Private room,2,,1 shared bath,,1.0,[],E01014561
630,35122629,Home in City of Bristol · ★4.89 · 1 bedroom · 1 bed · 1 shared bath,238268860,Saghi,,Avonmouth & Lawrence Weston,51.49394,-2.64879,Private room,,3,72,2023-11-03,1.32,3,0,25,,Private room in home,Private room,1,,1 shared bath,,1.0,[],E01014642
631,35141531,Serviced apartment in City of Bristol · ★4.54 · 2 bedrooms · 3 beds · 2 baths,125651447,Your Apartment,,Cotham,51.4627,-2.60238,Entire home/apt,247.0,1,13,2022-04-09,0.24,57,148,0,,Entire serviced apartment,Entire home/apt,6,,2 baths,,3.0,[],E01014557
632,35145131,Serviced apartment in City of Bristol · ★4.61 · 2 bedrooms · 4 beds · 2 baths,125651447,Your Apartment,,Central,51.46176,-2.60315,Entire home/apt,224.0,1,23,2023-08-13,0.42,57,357,6,,Entire serviced apartment,Entire home/apt,6,,2 baths,,4.0,[],E01014538
633,35149961,Serviced apartment in City of Bristol · ★4.72 · 2 bedrooms · 4 beds · 2 baths,125651447,Your Apartment,,Cotham,51.46351,-2.60291,Entire home/apt,221.0,1,18,2023-04-22,0.33,57,300,5,,Entire serviced apartment,Entire home/apt,6,,2 baths,,4.0,[],E01014557
634,35153861,Serviced apartment in City of Bristol · ★4.68 · 3 bedrooms · 4 beds · 3 baths,125651447,Your Apartment,,Cotham,51.46266,-2.6037,Entire home/apt,237.0,1,65,2023-11-05,1.21,57,354,25,,Entire serviced apartment,Entire home/apt,6,,3 baths,,4.0,[],E01014558
635,35187289,Rental unit in City of Bristol · ★4.64 · 2 bedrooms · 2 beds · 1 bath,61538404,Lindon,,Easton,51.46769,-2.55907,Entire home/apt,,3,14,2021-11-30,0.26,3,0,0,,Entire rental unit,Entire home/apt,4,,1 bath,,2.0,[],E01014569
636,35265468,Home in Shirehampton · ★5.0 · 1 bedroom · 1 bed · 0 shared baths,63388767,Samantha,,Avonmouth & Lawrence Weston,51.48896,-2.67253,Private room,45.0,1,4,2022-10-14,0.16,2,142,0,,Private room in home,Private room,2,,0 shared baths,,1.0,[],E01014492
637,35286646,Home in City of Bristol · ★4.51 · 1 bedroom · 1 bed · 1 bath,265666736,Antonette,,Lockleaze,51.48589,-2.56741,Entire home/apt,40.0,1,175,2023-06-23,3.17,1,52,4,,Entire home,Entire home/apt,1,,1 bath,,1.0,[],E01014663
638,35293612,Tiny home in City of Bristol · ★4.98 · 1 bed · 1 bath,56484739,Rich,,Redland,51.47691,-2.59852,Entire home/apt,70.0,2,126,2023-12-10,2.33,1,40,25,,Tiny home,Entire home/apt,2,,1 bath,,1.0,[],E01014513
639,35297082,Home in City of Bristol · ★4.97 · 1 bedroom · 1 bed · 1 private bath,27324664,Zoe,,Knowle,51.43834,-2.56375,Private room,64.0,2,68,2023-12-17,1.28,3,59,30,,Private room in home,Private room,2,,1 private bath,,1.0,[],E01014648
640,35343436,Rental unit in City of Bristol · ★4.99 · 1 bedroom · 2 beds · 1 bath,266084717,Anna,,Clifton,51.45205,-2.61783,Entire home/apt,155.0,3,136,2023-11-20,2.46,1,81,26,,Entire rental unit,Entire home/apt,4,,1 bath,,2.0,[],E01014550
641,35396837,Home in City of Bristol · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,13941584,Som,,Easton,51.45875666066133,-2.556000842769339,Entire home/apt,,2,15,2022-11-01,0.28,2,0,0,,Entire home,Entire home/apt,2,,1.5 baths,,1.0,[],E01014566
642,35403723,Rental unit in City of Bristol · ★4.88 · 2 bedrooms · 3 beds · 1 bath,44734831,Simon,,Clifton,51.45952,-2.61637,Entire home/apt,171.0,1,199,2023-12-17,3.66,1,8,48,,Entire rental unit,Entire home/apt,4,,1 bath,,3.0,[],E01014545
643,35480463,Rental unit in Bristol · ★4.23 · 2 bedrooms · 2 beds · 1.5 baths,65192629,Hopewell,,Clifton Down,51.46917,-2.61391,Entire home/apt,,1,31,2021-05-31,0.57,160,0,0,,Entire rental unit,Entire home/apt,4,,1.5 baths,,2.0,[],E01014553
644,35533326,Home in City of Bristol · ★4.92 · 2 bedrooms · 2 beds · 1 bath,77107257,Becky,,Bedminster,51.43932,-2.60772,Entire home/apt,,2,52,2022-05-15,0.94,1,0,0,,Entire home,Entire home/apt,4,,1 bath,,2.0,[],E01014505
645,35589909,Rental unit in City of Bristol · ★4.33 · 1 bedroom · 1 bed · 1 bath,65192629,Hopewell,,Redland,51.48041,-2.60552,Entire home/apt,78.0,1,15,2023-06-08,0.28,160,297,4,,Entire rental unit,Entire home/apt,2,,1 bath,,1.0,[],E01014620
646,35591504,Rental unit in City of Bristol · ★4.40 · Studio · 1 bed · 1 bath,65192629,Hopewell,,Westbury-on-Trym & Henleaze,51.48103,-2.60483,Entire home/apt,74.0,1,42,2023-12-15,0.77,160,363,8,,Entire rental unit,Entire home/apt,2,,1 bath,,1.0,[],E01014620
647,35592702,Rental unit in City of Bristol · ★4.38 · 1 bedroom · 1 bed · 1 bath,65192629,Hopewell,,Westbury-on-Trym & Henleaze,51.48103,-2.60586,Entire home/apt,77.0,1,16,2023-02-19,0.29,160,327,1,,Entire rental unit,Entire home/apt,2,,1 bath,,1.0,[],E01014620
648,35592983,Rental unit in City of Bristol · ★4.07 · 1 bedroom · 1 bed · 1 bath,65192629,Hopewell,,Westbury-on-Trym & Henleaze,51.47943,-2.60667,Entire home/apt,78.0,1,30,2023-11-01,0.55,160,357,5,,Entire rental unit,Entire home/apt,2,,1 bath,,1.0,[],E01014620
649,35594330,Rental unit in City of Bristol · ★4.46 · Studio · 1 bed · 1 bath,65192629,Hopewell,,Westbury-on-Trym & Henleaze,51.48012,-2.60592,Entire home/apt,71.0,1,46,2023-12-10,0.84,160,363,8,,Entire rental unit,Entire home/apt,2,,1 bath,,1.0,[],E01014620
650,35648245,Rental unit in City of Bristol · ★4.65 · 1 bedroom · 1 bed · 1 bath,101267565,Aneta,,Ashley,51.46486,-2.58659,Entire home/apt,119.0,1,114,2023-09-22,2.13,9,6,3,,Entire rental unit,Entire home/apt,2,,1 bath,,1.0,[],E01014489
651,35649114,Rental unit in City of Bristol · ★4.45 · 2 bedrooms · 3 beds · 1 bath,101267565,Aneta,,Ashley,51.46344,-2.58525,Entire home/apt,47.0,1,160,2023-12-10,3.0,9,0,8,,Entire rental unit,Entire home/apt,6,,1 bath,,3.0,[],E01033366
652,35675717,Rental unit in City of Bristol · ★4.58 · 2 bedrooms · 2 beds · 1 bath,43913097,George,,Clifton,51.45742,-2.61658,Entire home/apt,112.0,1,76,2023-11-26,1.54,1,328,35,,Entire rental unit,Entire home/apt,5,,1 bath,,2.0,[],E01014545
653,35712169,Home in City of Bristol · ★4.88 · 1 bedroom · 1 bed · 1 private bath,215869954,Tree,,Avonmouth & Lawrence Weston,51.49455,-2.66737,Private room,,1,144,2023-08-06,2.62,1,0,19,,Private room in home,Private room,2,,1 private bath,,1.0,[],E01014497
654,35734506,Rental unit in City of Bristol · ★4.74 · 2 bedrooms · 3 beds · 1 bath,9267640,Liv,,Clifton,51.45196,-2.62481,Entire home/apt,129.0,3,19,2023-10-09,0.35,1,122,6,,Entire rental unit,Entire home/apt,4,,1 bath,,3.0,[],E01014548
655,35792139,Home in City of Bristol · ★4.64 · 1 bedroom · 2 beds · 1 shared bath,32862540,Patrycja,,Eastville,51.47353,-2.55073,Private room,56.0,2,28,2023-07-14,0.51,10,3,6,,Private room in home,Private room,3,,1 shared bath,,2.0,[],E01014573
656,35837954,Home in City of Bristol · 4 bedrooms · 4 beds · 3 baths,1273062,Tim,,Windmill Hill,51.44355,-2.57947,Entire home/apt,200.0,6,0,,,1,174,0,,Entire home,Entire home/apt,8,,3 baths,,4.0,[],E01014731
657,35909111,Rental unit in City of Bristol · ★4.89 · 2 bedrooms · 2 beds · 1 bath,17138780,Andrew,,Clifton,51.45672,-2.61545,Entire home/apt,154.0,2,282,2023-12-11,5.2,1,0,72,,Entire rental unit,Entire home/apt,4,,1 bath,,2.0,[],E01014554
658,35950501,Home in City of Bristol · ★4.96 · 2 bedrooms · 2 beds · 1 bath,44194705,Mollie,,Windmill Hill,51.44435,-2.58028,Entire home/apt,241.0,2,78,2023-12-03,1.44,1,0,20,,Entire home,Entire home/apt,4,,1 bath,,2.0,[],E01014730
659,35995017,Home in Totterdown · ★4.89 · 1 bedroom · 1 bed · 1 shared bath,152367024,Max,,Windmill Hill,51.43997115707712,-2.5783824510364326,Private room,52.0,2,85,2023-10-29,1.55,1,82,11,,Private room in home,Private room,2,,1 shared bath,,1.0,[],E01014730
660,36027135,Cottage in Clifton · ★4.91 · 3 bedrooms · 4 beds · 3 baths,52621660,Elspeth,,Clifton,51.45349,-2.61504,Entire home/apt,203.0,1,290,2023-12-17,8.17,1,0,99,,Entire cottage,Entire home/apt,5,,3 baths,,4.0,[],E01014546
661,36095209,Rental unit in City of Bristol · ★4.86 · 1 bedroom · 1 bed · 1 bath,27954975,Johnie,,Central,51.45349,-2.59293,Entire home/apt,82.0,2,216,2023-12-09,3.97,3,297,50,,Entire rental unit,Entire home/apt,2,,1 bath,,1.0,[],E01014540
662,36136866,Rental unit in City of Bristol · ★4.90 · 2 bedrooms · 2 beds · 2 baths,79986722,Matthew,,Ashley,51.46192,-2.58542,Entire home/apt,,2,20,2023-03-05,0.38,1,0,2,,Entire rental unit,Entire home/apt,4,,2 baths,,2.0,[],E01033347
663,36225249,Condo in Easton · ★4.75 · 1 bedroom · 1 bed · 1 bath,29984985,Ramona,,Easton,51.46964,-2.56559,Entire home/apt,,2,4,2022-01-02,0.14,1,0,0,,Entire condo,Entire home/apt,2,,1 bath,,1.0,[],E01014568
664,36254645,Condo in City of Bristol · ★4.92 · 1 bedroom · 4 beds · 1 bath,242316855,Everton,,St George Central,51.46301,-2.53375,Entire home/apt,69.0,2,79,2023-12-10,1.46,2,358,13,,Entire condo,Entire home/apt,4,,1 bath,,4.0,[],E01014682
665,36266662,Home in City of Bristol · ★4.60 · 6 bedrooms · 6 beds · 2.5 baths,40729479,Kate,,Ashley,51.46953,-2.58821,Entire home/apt,300.0,7,5,2022-07-31,0.1,1,351,0,,Entire home,Entire home/apt,9,,2.5 baths,,6.0,[],E01014487
666,36327407,Rental unit in City of Bristol · ★4.77 · 3 bedrooms · 3 beds · 3 baths,122166170,Simply Check In,,Clifton,51.46569,-2.61975,Entire home/apt,172.0,2,75,2023-12-03,1.41,3,79,27,,Entire rental unit,Entire home/apt,5,,3 baths,,3.0,[],E01014544
667,36347260,Home in Bristol · ★4.96 · 2 bedrooms · 2 beds · 1.5 baths,238268860,Saghi,,Avonmouth & Lawrence Weston,51.49361,-2.64789,Entire home/apt,150.0,2,23,2023-10-29,0.43,3,173,5,,Entire home,Entire home/apt,4,,1.5 baths,,2.0,[],E01014642
668,36372196,Condo in City of Bristol · ★4.14 · Studio · 1 bed · 1 bath,65192629,Hopewell,,Lawrence Hill,51.45518,-2.57891,Entire home/apt,74.0,1,97,2023-12-19,1.79,160,344,19,,Entire condo,Entire home/apt,2,,1 bath,,1.0,[],E01033353
669,36378700,Home in City of Bristol · ★4.75 · 1 bedroom · 1 bed · 1 shared bath,23494368,Charlotte,,Windmill Hill,51.43797,-2.59036,Private room,,6,24,2022-12-10,0.44,2,0,0,,Private room in home,Private room,2,,1 shared bath,,1.0,[],E01014734
670,36379273,Condo in City of Bristol · ★4.90 · 1 bedroom · 1 bed · 1 shared bath,1630718,Debbie,,Filwood,51.42569,-2.58658,Private room,32.0,2,42,2023-12-10,0.79,1,214,28,,Private room in condo,Private room,1,,1 shared bath,,1.0,[],E01014582
671,36477018,Guesthouse in Bristol · ★4.89 · Studio · 1 bed · 1 bath,24760810,Martha And Sam,,Eastville,51.47733,-2.53878,Entire home/apt,46.0,2,111,2023-11-30,2.06,1,140,14,,Entire guesthouse,Entire home/apt,2,,1 bath,,1.0,[],E01014572
672,36558333,Home in City of Bristol · ★5.0 · 3 bedrooms · 5 beds · 2.5 baths,47836893,Helen,,Knowle,51.43634,-2.57258,Entire home/apt,,5,4,2023-08-13,0.08,2,0,1,,Entire home,Entire home/apt,8,,2.5 baths,,5.0,[],E01014649
673,36600421,Townhouse in City of Bristol · ★4.88 · 2 bedrooms · 2 beds · 1.5 baths,28931720,Sarah,,Ashley,51.46455,-2.58891,Entire home/apt,,2,34,2023-08-27,0.64,2,0,7,,Entire townhouse,Entire home/apt,3,,1.5 baths,,2.0,[],E01014489
674,36833289,Cottage in Bristol · ★4.96 · 4 bedrooms · 4 beds · 2 baths,146425738,Catherine,,Bishopsworth,51.42301,-2.63129,Entire home/apt,207.0,2,251,2023-12-10,4.69,2,145,58,,Entire cottage,Entire home/apt,6,,2 baths,,4.0,[],E01014520
675,36836671,Rental unit in Bristol · ★4.94 · 3 bedrooms · 3 beds · 1 bath,276863622,Kathy,,Redland,51.47614,-2.59455,Entire home/apt,95.0,2,144,2023-09-27,2.68,1,149,46,,Entire rental unit,Entire home/apt,6,,1 bath,,3.0,[],E01014512
676,36927764,Townhouse in City of Bristol · ★4.91 · 1 bedroom · 1 bed · 1.5 shared baths,277557819,Jemma,,Southmead,51.49969,-2.6095,Private room,45.0,1,66,2023-12-07,1.24,1,340,25,,Private room in townhouse,Private room,2,,1.5 shared baths,,1.0,[],E01014691
677,36968595,Townhouse in City of Bristol · ★4.94 · 1 bedroom · 1 bed · 1 private bath,40474073,Georgia,,Windmill Hill,51.44214,-2.57977,Private room,56.0,1,279,2023-12-15,5.2,1,0,66,,Private room in townhouse,Private room,2,,1 private bath,,1.0,[],E01014730
678,37230992,Rental unit in City of Bristol · ★4.96 · 1 bedroom · 1 bed · 1 bath,19436350,Rebecca,,Clifton,51.4545,-2.61204,Entire home/apt,100.0,4,54,2023-11-18,1.03,1,332,4,,Entire rental unit,Entire home/apt,2,,1 bath,,1.0,[],E01014555
679,37244218,Condo in Bristol · ★5.0 · 1 bedroom · 1 bed · 1 bath,29126981,Lauren,,Bedminster,51.43951685862712,-2.603790569532584,Entire home/apt,93.0,3,15,2023-08-26,0.3,1,1,4,,Entire condo,Entire home/apt,2,,1 bath,,1.0,[],E01033362
680,37244950,Condo in City of Bristol · ★4.94 · 1 bedroom · 1.5 baths,126944043,Aaron,,Central,51.46104,-2.59364,Entire home/apt,90.0,1,35,2023-12-04,1.12,2,351,8,,Entire condo,Entire home/apt,2,,1.5 baths,,,[],E01033342
681,37267843,Home in City of Bristol · 1 bedroom · 1 bed · 1.5 shared baths,244565378,Dennis,,Frome Vale,51.4875,-2.55078,Private room,75.0,1,1,2019-08-04,0.02,1,365,0,,Private room in home,Private room,1,,1.5 shared baths,,1.0,[],E01014577
682,37281952,Home in Bristol · ★4.94 · 2 bedrooms · 2 beds · 2.5 shared baths,82286397,Caroline,,Redland,51.47553,-2.59102,Private room,140.0,2,16,2022-02-27,0.32,3,173,0,,Private room in home,Private room,4,,2.5 shared baths,,2.0,[],E01014512
